"","date","somaValorDiaria","mediaValorDiaria","month","year","somaValorMensal","mediaValorMensal","trimestre","somaValorTrimestre","mediaValorTrimestre"
"408",2017-08-26,109.73,15.6757142857143,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"409",2017-08-25,45.02,11.255,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"410",2017-08-24,81.74,27.2466666666667,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"411",2017-08-23,26,13,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"412",2017-08-22,64,32,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"413",2017-08-21,79.19,19.7975,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"414",2017-08-19,43.5,10.875,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"415",2017-08-18,114,38,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"416",2017-08-12,11.5,11.5,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"417",2017-08-10,14,14,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"418",2017-08-09,25.5,12.75,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"419",2017-08-08,25,12.5,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"420",2017-08-07,84.11,21.0275,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"421",2017-08-05,56.99,18.9966666666667,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"422",2017-08-04,33.56,11.1866666666667,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"423",2017-08-03,10,10,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"424",2017-08-02,42.81,21.405,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"425",2017-08-01,37.27,9.3175,"08","2017",1048.3,16.6396825396825,3,4038.18,48.0735714285714
"426",2017-07-29,102.02,25.505,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"427",2017-07-28,14,14,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"428",2017-07-27,74.41,18.6025,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"429",2017-07-26,22.04,11.02,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"430",2017-07-25,27.75,13.875,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"431",2017-07-24,12.6,6.3,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"432",2017-07-22,17.94,17.94,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"433",2017-07-21,86.6,21.65,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"434",2017-07-20,329.98,329.98,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"435",2017-07-10,9.98,9.98,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"436",2017-07-08,14,14,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"437",2017-07-07,52.03,10.406,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"438",2017-07-06,38.46,9.615,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"439",2017-07-05,25,12.5,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"440",2017-07-04,31.18,31.18,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"441",2017-07-01,217.35,72.45,"07","2017",1075.34,28.2984210526316,3,4038.18,48.0735714285714
"442",2017-06-30,96.32,19.264,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"443",2017-06-29,56.26,14.065,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"444",2017-06-28,51,17,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"445",2017-06-27,25.35,12.675,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"446",2017-06-26,88.2,44.1,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"447",2017-06-24,28.84,14.42,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"448",2017-06-23,19,9.5,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"449",2017-06-14,148.9,49.6333333333333,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"450",2017-06-13,24.08,12.04,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"451",2017-06-12,51.13,17.0433333333333,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"452",2017-06-08,470,470,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"453",2017-06-07,30,30,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"454",2017-06-02,69.5,13.9,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"455",2017-06-01,29,9.66666666666667,"06","2017",1187.58,31.2521052631579,2,4038.18,48.0735714285714
"456",2017-05-31,74.59,24.8633333333333,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"457",2017-05-30,26,13,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"458",2017-05-27,52.8,26.4,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"459",2017-05-26,10,10,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"460",2017-05-25,12.7,6.35,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"461",2017-05-23,140.83,35.2075,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"462",2017-05-22,51.7,17.2333333333333,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"463",2017-05-20,221.99,36.9983333333333,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"464",2017-05-19,29.25,9.75,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"465",2017-05-18,492.1,61.5125,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"466",2017-05-17,5,5,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"467",2017-05-16,25.91,12.955,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"468",2017-05-13,6.55,6.55,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"469",2017-05-11,70,35,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"470",2017-05-10,5,5,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"471",2017-05-09,20.59,6.86333333333333,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"472",2017-05-08,25.49,25.49,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"473",2017-05-06,13,13,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"474",2017-05-05,10,10,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"475",2017-05-03,19,6.33333333333333,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"476",2017-05-01,47.12,11.78,"05","2017",1359.62,25.1781481481481,2,4038.18,48.0735714285714
"477",2017-04-29,176.43,35.286,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"478",2017-04-28,165.61,27.6016666666667,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"479",2017-04-26,23,11.5,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"480",2017-04-24,169.99,28.3316666666667,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"481",2017-04-21,6,6,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"482",2017-04-20,22.33,11.165,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"483",2017-04-19,29,14.5,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"484",2017-04-18,373.08,93.27,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"485",2017-04-14,176.38,44.095,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"486",2017-04-13,50,50,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"487",2017-04-10,21,21,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"488",2017-04-07,76,25.3333333333333,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"489",2017-04-06,52.75,13.1875,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"490",2017-04-05,22,11,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"491",2017-04-04,13,13,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"492",2017-04-03,13,13,"04","2017",1389.57,30.8793333333333,2,4038.18,48.0735714285714
"493",2017-03-31,37,18.5,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"494",2017-03-30,21.8,21.8,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"495",2017-03-29,67,33.5,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"496",2017-03-27,189.68,37.936,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"497",2017-03-23,808.25,269.416666666667,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"498",2017-03-22,38,12.6666666666667,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"499",2017-03-21,17,8.5,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"500",2017-03-20,164.44,32.888,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"501",2017-03-18,280.83,280.83,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"502",2017-03-08,27.07,27.07,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"503",2017-03-07,50,50,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"504",2017-03-06,42.74,14.2466666666667,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"505",2017-03-03,44.51,22.255,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"506",2017-03-02,136.4,34.1,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"507",2017-03-01,307.66,51.2766666666667,"03","2017",2232.38,54.4482926829268,1,4038.18,48.0735714285714
"508",2017-02-24,29.09,14.545,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"509",2017-02-23,15,15,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"510",2017-02-22,90.53,30.1766666666667,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"511",2017-02-21,30,30,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"512",2017-02-20,169.03,28.1716666666667,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"513",2017-02-18,280.83,280.83,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"514",2017-02-17,34.39,34.39,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"515",2017-02-16,17,17,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"516",2017-02-14,40.91,40.91,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"517",2017-02-13,305.17,30.517,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"518",2017-02-08,16.64,16.64,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"519",2017-02-07,83.4,41.7,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"520",2017-02-06,21.49,21.49,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"521",2017-02-03,15,15,"02","2017",1148.48,35.89,1,4038.18,48.0735714285714
"522",2017-01-31,30,30,"01","2017",657.32,59.7563636363636,1,4038.18,48.0735714285714
"523",2017-01-24,40,40,"01","2017",657.32,59.7563636363636,1,4038.18,48.0735714285714
"524",2017-01-18,280.83,280.83,"01","2017",657.32,59.7563636363636,1,4038.18,48.0735714285714
"525",2017-01-16,6,6,"01","2017",657.32,59.7563636363636,1,4038.18,48.0735714285714
"526",2017-01-13,20.37,20.37,"01","2017",657.32,59.7563636363636,1,4038.18,48.0735714285714
"527",2017-01-09,30,30,"01","2017",657.32,59.7563636363636,1,4038.18,48.0735714285714
"528",2017-01-03,15.85,15.85,"01","2017",657.32,59.7563636363636,1,4038.18,48.0735714285714
"529",2017-01-02,234.27,58.5675,"01","2017",657.32,59.7563636363636,1,4038.18,48.0735714285714
"530",2016-12-30,54.34,27.17,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"531",2016-12-28,12.29,12.29,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"532",2016-12-26,223.84,37.3066666666667,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"533",2016-12-23,346.83,86.7075,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"534",2016-12-22,81,40.5,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"535",2016-12-21,65,32.5,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"536",2016-12-20,265.28,29.4755555555556,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"537",2016-12-19,348.05,49.7214285714286,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"538",2016-12-18,33.3,33.3,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"539",2016-12-16,41.39,20.695,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"540",2016-12-15,49.9,49.9,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"541",2016-12-14,33.3,33.3,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"542",2016-12-13,6,6,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"543",2016-12-12,153.96,21.9942857142857,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"544",2016-12-09,97.25,32.4166666666667,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"545",2016-12-08,22,11,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"546",2016-12-07,74.27,37.135,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"547",2016-12-06,69.21,23.07,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"548",2016-12-05,446.85,55.85625,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"549",2016-12-01,62.01,20.67,"12","2016",2486.07,37.1055223880597,4,188.31,15.6925
"550",2016-11-29,78,26,"11","2016",368.73,26.3378571428571,4,188.31,15.6925
"551",2016-11-18,15,15,"11","2016",368.73,26.3378571428571,4,188.31,15.6925
"552",2016-11-17,67.65,67.65,"11","2016",368.73,26.3378571428571,4,188.31,15.6925
"553",2016-11-10,15,15,"11","2016",368.73,26.3378571428571,4,188.31,15.6925
"554",2016-11-07,90.48,18.096,"11","2016",368.73,26.3378571428571,4,188.31,15.6925
"555",2016-11-03,102.6,34.2,"11","2016",368.73,26.3378571428571,4,188.31,15.6925
"556",2016-10-31,137.61,34.4025,"10","2016",1031.06,33.26,4,188.31,15.6925
"557",2016-10-17,356.49,39.61,"10","2016",1031.06,33.26,4,188.31,15.6925
"558",2016-10-13,155.28,31.056,"10","2016",1031.06,33.26,4,188.31,15.6925
"559",2016-10-11,34.25,17.125,"10","2016",1031.06,33.26,4,188.31,15.6925
"560",2016-10-10,71.92,71.92,"10","2016",1031.06,33.26,4,188.31,15.6925
"561",2016-10-04,73.5,24.5,"10","2016",1031.06,33.26,4,188.31,15.6925
"562",2016-10-03,202.01,28.8585714285714,"10","2016",1031.06,33.26,4,188.31,15.6925
"563",2016-09-26,95.84,9.584,"09","2016",428.12,26.7575,3,188.31,15.6925
"564",2016-09-18,107.62,26.905,"09","2016",428.12,26.7575,3,188.31,15.6925
"565",2016-09-13,15,15,"09","2016",428.12,26.7575,3,188.31,15.6925
"566",2016-09-09,209.66,209.66,"09","2016",428.12,26.7575,3,188.31,15.6925
"567",2016-08-25,0.63,0.315,"08","2016",475.15,29.696875,3,188.31,15.6925
"568",2016-08-18,107.62,26.905,"08","2016",475.15,29.696875,3,188.31,15.6925
"569",2016-08-17,50,50,"08","2016",475.15,29.696875,3,188.31,15.6925
"570",2016-08-09,6.5,6.5,"08","2016",475.15,29.696875,3,188.31,15.6925
"571",2016-08-08,135.4,33.85,"08","2016",475.15,29.696875,3,188.31,15.6925
"572",2016-08-04,60.65,30.325,"08","2016",475.15,29.696875,3,188.31,15.6925
"573",2016-08-03,64.35,64.35,"08","2016",475.15,29.696875,3,188.31,15.6925
"574",2016-08-01,50,50,"08","2016",475.15,29.696875,3,188.31,15.6925
"575",2016-07-29,18.15,9.075,"07","2016",490.08,27.2266666666667,3,188.31,15.6925
"576",2016-07-25,306.12,30.612,"07","2016",490.08,27.2266666666667,3,188.31,15.6925
"577",2016-07-22,30,30,"07","2016",490.08,27.2266666666667,3,188.31,15.6925
"578",2016-07-18,50,50,"07","2016",490.08,27.2266666666667,3,188.31,15.6925
"579",2016-07-17,0.91,0.455,"07","2016",490.08,27.2266666666667,3,188.31,15.6925
"580",2016-07-14,84.9,42.45,"07","2016",490.08,27.2266666666667,3,188.31,15.6925
"581",2016-06-17,0.65,0.325,"06","2016",123.55,17.65,2,188.31,15.6925
"582",2016-06-13,9.99,9.99,"06","2016",123.55,17.65,2,188.31,15.6925
"583",2016-06-11,0.02,0.02,"06","2016",123.55,17.65,2,188.31,15.6925
"584",2016-06-10,7.01,3.505,"06","2016",123.55,17.65,2,188.31,15.6925
"585",2016-06-02,105.88,105.88,"06","2016",123.55,17.65,2,188.31,15.6925
"586",2016-05-31,50,50,"05","2016",217.82,14.5213333333333,2,188.31,15.6925
"587",2016-05-29,122.64,30.66,"05","2016",217.82,14.5213333333333,2,188.31,15.6925
"588",2016-05-28,1,1,"05","2016",217.82,14.5213333333333,2,188.31,15.6925
"589",2016-05-24,17.63,5.87666666666667,"05","2016",217.82,14.5213333333333,2,188.31,15.6925
"590",2016-05-13,0.63,0.315,"05","2016",217.82,14.5213333333333,2,188.31,15.6925
"591",2016-05-11,9.99,9.99,"05","2016",217.82,14.5213333333333,2,188.31,15.6925
"592",2016-05-07,5.18,5.18,"05","2016",217.82,14.5213333333333,2,188.31,15.6925
"593",2016-05-05,5.12,5.12,"05","2016",217.82,14.5213333333333,2,188.31,15.6925
"594",2016-05-03,5.63,5.63,"05","2016",217.82,14.5213333333333,2,188.31,15.6925
"595",2016-04-30,5.61,5.61,"04","2016",134.5,16.8125,2,188.31,15.6925
"596",2016-04-28,37,18.5,"04","2016",134.5,16.8125,2,188.31,15.6925
"597",2016-04-25,6.9,6.9,"04","2016",134.5,16.8125,2,188.31,15.6925
"598",2016-04-19,30,30,"04","2016",134.5,16.8125,2,188.31,15.6925
"599",2016-04-16,30,30,"04","2016",134.5,16.8125,2,188.31,15.6925
"600",2016-04-13,15,15,"04","2016",134.5,16.8125,2,188.31,15.6925
"601",2016-04-12,9.99,9.99,"04","2016",134.5,16.8125,2,188.31,15.6925
"602",2016-03-11,9.99,9.99,"03","2016",21.99,10.995,1,188.31,15.6925
"603",2016-03-09,12,12,"03","2016",21.99,10.995,1,188.31,15.6925
"604",2016-02-27,30,30,"02","2016",106.33,15.19,1,188.31,15.6925
"605",2016-02-17,12,12,"02","2016",106.33,15.19,1,188.31,15.6925
"606",2016-02-13,0.37,0.185,"02","2016",106.33,15.19,1,188.31,15.6925
"607",2016-02-11,9.99,9.99,"02","2016",106.33,15.19,1,188.31,15.6925
"608",2016-02-05,41.97,41.97,"02","2016",106.33,15.19,1,188.31,15.6925
"609",2016-02-03,12,12,"02","2016",106.33,15.19,1,188.31,15.6925
"610",2016-01-23,20,20,"01","2016",59.99,19.9966666666667,1,188.31,15.6925
"611",2016-01-12,9.99,9.99,"01","2016",59.99,19.9966666666667,1,188.31,15.6925
"612",2016-01-08,30,30,"01","2016",59.99,19.9966666666667,1,188.31,15.6925
"613",2015-12-11,9,9,"12","2015",59,29.5,4,319.33,45.6185714285714
"614",2015-12-01,50,50,"12","2015",59,29.5,4,319.33,45.6185714285714
"615",2015-11-29,86.26,86.26,"11","2015",318.26,31.826,4,319.33,45.6185714285714
"616",2015-11-26,20,20,"11","2015",318.26,31.826,4,319.33,45.6185714285714
"617",2015-11-24,20,20,"11","2015",318.26,31.826,4,319.33,45.6185714285714
"618",2015-11-19,7,7,"11","2015",318.26,31.826,4,319.33,45.6185714285714
"619",2015-11-15,80,40,"11","2015",318.26,31.826,4,319.33,45.6185714285714
"620",2015-11-12,20,20,"11","2015",318.26,31.826,4,319.33,45.6185714285714
"621",2015-11-06,25,25,"11","2015",318.26,31.826,4,319.33,45.6185714285714
"622",2015-11-04,60,30,"11","2015",318.26,31.826,4,319.33,45.6185714285714
"623",2015-10-23,25,25,"10","2015",25,25,4,319.33,45.6185714285714
"624",2015-09-26,21.3,21.3,"09","2015",71.3,23.7666666666667,3,319.33,45.6185714285714
"625",2015-09-09,25,25,"09","2015",71.3,23.7666666666667,3,319.33,45.6185714285714
"626",2015-09-02,25,25,"09","2015",71.3,23.7666666666667,3,319.33,45.6185714285714
"627",2015-08-22,158.61,79.305,"08","2015",248.03,62.0075,3,319.33,45.6185714285714
"628",2015-08-21,79.9,79.9,"08","2015",248.03,62.0075,3,319.33,45.6185714285714
"629",2015-08-19,9.52,9.52,"08","2015",248.03,62.0075,3,319.33,45.6185714285714
